area_name,no_of_bedrooms,no_of_bathrooms,land_area_sqm,fenced,building_type,interior_type,roof_type,distance_to_main_road_km,road_type,area_type,electricity_reliability_hrs,water_supply_score,crime_rate_index,flood_prone,price
Olalomi,5,4,844.3459003662472,Yes,Flat,POP,Gerrard,2.6984985614792696,Untarred,Urban,13,4,9,No,12176299.1
Olalomi,2,2,826.4935450388928,Yes,Self-Contain,Ceiling,Gerrard,1.3186553023273213,Untarred,Rural,18,5,1,No,9888479.19
Olalomi,5,1,891.6404881257611,Yes,Duplex,Ceiling,Gerrard,1.446131001119416,Tarred,Urban,13,5,1,No,12648269.29
Olalomi,4,3,832.2639075112023,Yes,Flat,POP,Gerrard,2.856753296954355,Tarred,Urban,19,1,5,Yes,11564687.3
Olalomi,4,2,436.66700497068086,Yes,Flat,POP,Gerrard,1.176970507912663,Tarred,Rural,6,3,6,Yes,10072071.62
Olalomi,3,2,338.16539770590043,Yes,Flat,POP,Gerrard,1.0177628037513495,Tarred,Urban,20,4,3,Yes,10310306.15
Olalomi,5,1,784.8942294145277,Yes,Flat,POP,Gerrard,1.7151374095151553,Tarred,Urban,5,1,8,No,11525514.07
Olalomi,2,2,676.5036925210597,No,Flat,Ceiling,Normal,4.345023352022857,Untarred,Urban,8,2,2,No,8903509.89
Olalomi,6,3,833.4716134364656,No,Flat,Ceiling,Normal,2.5794416483757225,Tarred,Rural,15,1,3,No,11141977.39
Olalomi,5,3,405.6535727663123,Yes,Bungalow,POP,Gerrard,4.913971417451028,Tarred,Urban,11,5,5,No,11951596.38
Olalomi,4,3,469.29335042168356,Yes,Duplex,POP,Gerrard,3.851174441713311,Tarred,Rural,22,2,5,Yes,11012949.63
Olalomi,3,3,438.29690241091254,Yes,Bungalow,POP,Gerrard,3.4225664427046194,Tarred,Rural,14,5,1,Yes,10324877.15
Olalomi,6,2,622.8405304408936,No,Duplex,POP,Gerrard,2.769213126220684,Untarred,Urban,8,1,8,No,12172000.27
Olalomi,5,2,398.13302304829085,Yes,Flat,POP,Gerrard,1.0876448901095237,Tarred,Urban,19,1,6,No,11642247.04
Olalomi,5,4,542.129172488213,Yes,Flat,POP,Gerrard,3.865353435015952,Tarred,Urban,21,4,6,No,12274302.35
Olalomi,6,3,541.1711547691317,No,Bungalow,Ceiling,Normal,3.013675299624039,Tarred,Urban,6,5,8,No,11803470.44
Olalomi,3,4,690.1781844441045,Yes,Flat,POP,Gerrard,2.171361922815407,Untarred,Urban,16,5,5,No,11382435.52
Olalomi,6,2,635.894873329674,Yes,Bungalow,POP,Gerrard,2.657687008042252,Untarred,Urban,13,5,1,No,12544498.65
Olalomi,2,1,852.1634212814446,Yes,Self-Contain,POP,Gerrard,0.7028601749669123,Tarred,Urban,11,4,5,No,11082493.09
Olalomi,3,3,729.8126897244522,Yes,Bungalow,Ceiling,Gerrard,0.9383644376355726,Untarred,Rural,16,1,9,Yes,9933530.55
Olalomi,5,2,304.3636846164056,Yes,Flat,POP,Gerrard,2.098304134551953,Tarred,Rural,15,4,9,No,10471426.22
Olalomi,3,1,503.11598083610147,Yes,Flat,POP,Normal,3.4993972049494286,Tarred,Urban,21,2,7,No,10303714.46
Olalomi,3,4,350.2824954570365,Yes,Flat,Ceiling,Gerrard,2.9400945226127013,Tarred,Urban,8,1,9,Yes,10596771.7
Olalomi,2,3,514.1399323048529,Yes,Flat,Ceiling,Gerrard,1.1890330890218719,Tarred,Rural,11,5,8,No,10122102.1
Olalomi,3,4,577.4168683486434,Yes,Duplex,Ceiling,Gerrard,4.346891875807783,Untarred,Rural,23,1,7,Yes,9873557.99
Olalomi,5,2,686.9437943189503,No,Flat,Ceiling,Gerrard,2.6936089028719095,Tarred,Urban,20,5,9,No,11596268.38
Olalomi,4,3,369.8673144508268,Yes,Bungalow,POP,Gerrard,2.860748470801546,Tarred,Rural,10,4,9,No,11008221.58
Olalomi,5,4,721.168320071884,No,Duplex,POP,Gerrard,3.2831343246835725,Untarred,Urban,19,4,5,Yes,12349169.87
Olalomi,2,4,364.75473297899634,No,Self-Contain,POP,Normal,2.2930318302684216,Tarred,Urban,20,1,4,Yes,9836583.65
Olalomi,2,1,695.6673952293829,No,Bungalow,Ceiling,Gerrard,3.0734584583833344,Tarred,Urban,22,3,7,No,10077276.51
Olalomi,4,2,823.5444115785867,Yes,Duplex,POP,Gerrard,0.3991966610514151,Tarred,Urban,22,1,4,No,12747570.9
Olalomi,6,4,427.0300670771794,Yes,Bungalow,Ceiling,Gerrard,2.38941060294384,Tarred,Urban,7,2,2,No,12415459.82
Olalomi,4,2,803.8588344231617,No,Bungalow,POP,Normal,3.6134216864148314,Tarred,Urban,18,5,8,No,11336205.58
Olalomi,3,2,603.0168276892603,Yes,Bungalow,Ceiling,Normal,2.229768363483618,Tarred,Urban,10,2,7,Yes,9763129.52
Olalomi,2,1,723.2937291471808,Yes,Duplex,Ceiling,Gerrard,3.7213847805821447,Tarred,Rural,22,5,8,No,10101864.16
Olalomi,6,1,570.6535724800989,No,Duplex,POP,Normal,2.7089301154137777,Tarred,Urban,9,2,8,Yes,11148976.29
Olalomi,2,2,433.58954113607126,Yes,Self-Contain,POP,Gerrard,2.4129611268694977,Tarred,Urban,15,3,8,No,10307298.5
Olalomi,2,3,837.0400337617285,Yes,Self-Contain,POP,Gerrard,3.6070626237073853,Untarred,Urban,8,4,7,No,10478288.28
Olalomi,3,2,652.0389164338511,No,Flat,Ceiling,Gerrard,4.706048610386043,Tarred,Urban,13,2,5,No,10112653.1
Olalomi,2,1,545.5179862713899,Yes,Flat,POP,Gerrard,2.5811622968025496,Tarred,Urban,13,5,9,No,10095259.99
Olalomi,6,2,845.3885351489185,Yes,Duplex,POP,Normal,4.138214192759912,Untarred,Urban,4,5,5,No,12299584.34
Olalomi,4,1,464.34892237794224,Yes,Bungalow,Ceiling,Gerrard,0.22769917420624639,Tarred,Urban,20,2,9,No,11105188.86
Olalomi,4,1,300.0316961593781,No,Duplex,Ceiling,Gerrard,4.682522219771549,Untarred,Rural,15,4,3,No,9742366.84
Olalomi,5,2,825.1258826688153,Yes,Flat,POP,Normal,4.648672203728195,Tarred,Urban,13,1,1,Yes,11214158.31
Olalomi,4,3,314.07541303269267,Yes,Flat,Ceiling,Normal,0.8119986880255314,Tarred,Urban,4,5,8,No,10861568.59
Olalomi,4,2,569.0201612589459,Yes,Bungalow,POP,Normal,1.2729335470472545,Tarred,Rural,11,4,5,No,10236415.4
Olalomi,3,1,804.6269895075362,Yes,Bungalow,POP,Gerrard,1.1065730375146334,Tarred,Urban,11,4,7,No,11498799.86
Olalomi,4,2,445.31753520788527,Yes,Duplex,POP,Gerrard,2.6332645571705333,Untarred,Urban,19,1,3,No,11386071.71
Olalomi,6,1,387.61014335526494,Yes,Bungalow,POP,Gerrard,2.0292824653367076,Untarred,Urban,7,1,4,Yes,11114160.01
Olalomi,2,4,807.7908076685242,Yes,Flat,Ceiling,Gerrard,1.263205044098493,Tarred,Urban,21,1,5,No,11321572.48
Olalomi,2,1,825.4302219353636,No,Self-Contain,POP,Gerrard,2.5762685391420077,Untarred,Urban,8,2,2,No,9778540.13
Olalomi,6,2,727.6630761101427,Yes,Self-Contain,Ceiling,Gerrard,3.971613074656318,Untarred,Urban,23,2,6,No,11636372.72
Olalomi,6,2,577.41707048864,Yes,Self-Contain,Ceiling,Gerrard,4.542105214941773,Tarred,Urban,4,3,9,No,11644206.69
Olalomi,3,2,576.5817553275238,Yes,Flat,Ceiling,Normal,0.47982657853931376,Untarred,Rural,4,1,5,No,9299983.73
Olalomi,4,4,636.4874050665103,Yes,Duplex,POP,Normal,2.6634355605418496,Tarred,Urban,20,2,7,No,12182630.54
Olalomi,5,4,603.0984109759888,Yes,Duplex,Ceiling,Gerrard,3.9477703201542864,Tarred,Urban,16,4,8,No,12723992.53
Olalomi,5,3,692.3588160102722,No,Bungalow,POP,Gerrard,4.934949084928335,Untarred,Urban,10,4,7,No,11601990.7
Olalomi,6,1,648.0230927405535,Yes,Bungalow,Ceiling,Gerrard,3.868372261855096,Tarred,Urban,19,3,3,No,11877278.56
Olalomi,5,3,480.55144389925124,Yes,Flat,POP,Gerrard,1.1543769453751038,Tarred,Urban,23,1,1,Yes,11640486.35
Olalomi,4,2,458.6425787577872,Yes,Flat,Ceiling,Gerrard,2.9983927026479154,Tarred,Rural,19,2,4,No,10306970.32
Olalomi,3,4,413.3221120577126,Yes,Bungalow,POP,Gerrard,3.6827275882877513,Tarred,Urban,19,2,7,No,11603779.97
Olalomi,3,2,493.9164391946017,Yes,Flat,Ceiling,Gerrard,1.106863106071771,Untarred,Urban,20,1,2,No,10381157.24
Olalomi,6,4,741.3855960068191,Yes,Duplex,Ceiling,Normal,4.564472208585635,Tarred,Urban,8,1,7,No,13097620.74
Olalomi,4,1,467.96239781514396,Yes,Bungalow,POP,Gerrard,4.060737565266428,Untarred,Urban,20,4,5,No,11041257.5
Olalomi,5,4,726.254829832068,Yes,Duplex,POP,Gerrard,1.206921986139719,Tarred,Urban,11,5,2,No,13466687.78
Olalomi,3,1,472.92718106886366,Yes,Flat,POP,Gerrard,3.5514341767734696,Tarred,Urban,13,5,2,No,10738046.86
Olalomi,5,2,594.3884996044361,No,Duplex,POP,Gerrard,2.4296588024195716,Untarred,Urban,5,2,4,No,11614203.41
Olalomi,4,3,680.5458545865256,No,Bungalow,POP,Gerrard,1.860557685743374,Tarred,Urban,21,4,5,Yes,11627321.32
Olalomi,3,2,796.1421264161811,Yes,Duplex,POP,Gerrard,4.676207005212704,Tarred,Urban,23,2,5,No,11628027.03
Olalomi,4,4,306.41519406810085,Yes,Duplex,POP,Gerrard,4.384629300918381,Tarred,Urban,15,2,2,Yes,11815281.56
Olalomi,3,3,432.673957733409,Yes,Flat,POP,Gerrard,4.730186668198199,Untarred,Urban,7,5,2,Yes,10063090.02
Olalomi,6,3,525.2991732124322,Yes,Bungalow,POP,Gerrard,0.29202997159951155,Untarred,Urban,5,5,9,No,12634692.25
Olalomi,3,4,596.10550959636,Yes,Duplex,Ceiling,Gerrard,4.536357228141406,Tarred,Rural,20,5,6,Yes,10702943.2
Olalomi,4,4,850.7084536922113,Yes,Flat,Ceiling,Gerrard,1.3210006492465678,Untarred,Rural,8,2,2,No,11131678.58
Olalomi,3,3,780.4856968060994,No,Flat,Ceiling,Normal,1.1271572053807033,Untarred,Urban,9,2,5,No,10298348.42
Olalomi,2,4,872.6409058986396,Yes,Duplex,Ceiling,Gerrard,4.53018674357786,Untarred,Rural,9,5,9,No,10266348.28
Olalomi,4,3,323.55183184259994,Yes,Duplex,POP,Gerrard,3.5899159929525535,Untarred,Urban,16,3,6,No,11647184.21
Olalomi,4,3,585.8936384122958,Yes,Duplex,POP,Normal,0.2990885098198078,Untarred,Urban,17,3,1,No,11879530.84
Olalomi,2,3,563.1932288102247,Yes,Duplex,POP,Gerrard,1.3085199900739732,Untarred,Urban,11,1,7,No,11141642.68
Olalomi,6,2,403.5654677413647,Yes,Flat,POP,Gerrard,1.1025972444261716,Untarred,Urban,11,2,2,No,11860425.55
Olalomi,6,3,463.11643603554944,Yes,Duplex,Ceiling,Gerrard,3.6276177088880837,Untarred,Urban,11,1,6,Yes,11442329.77
Olalomi,5,4,769.7605036439204,Yes,Flat,Ceiling,Gerrard,1.6965327046641052,Tarred,Urban,7,4,9,No,12367273.26
Olalomi,3,4,775.4740014835579,Yes,Bungalow,Ceiling,Gerrard,0.7111124637665907,Tarred,Rural,7,4,3,No,11360575.83
Olalomi,2,4,694.2391095197672,Yes,Flat,Ceiling,Gerrard,3.826069282985732,Tarred,Urban,20,3,2,Yes,10673572.1
Olalomi,4,4,776.3015472891698,Yes,Flat,Ceiling,Gerrard,3.1539236226043514,Tarred,Urban,23,5,9,No,12073569.66
Olalomi,4,4,601.2789845517195,Yes,Bungalow,POP,Gerrard,1.4698221738850001,Tarred,Urban,4,4,9,No,12289706.35
Olalomi,4,4,442.1555524388685,No,Self-Contain,POP,Gerrard,2.2601147934081656,Tarred,Urban,16,4,2,No,11814975.58
Olalomi,3,1,718.0773083786048,Yes,Flat,POP,Gerrard,3.2545889874060348,Untarred,Urban,19,3,4,No,10428971.36
Olalomi,3,4,538.803862502289,Yes,Bungalow,POP,Normal,3.0974340794867197,Untarred,Urban,16,1,7,No,10899001.71
Olalomi,3,1,708.362322071492,No,Duplex,POP,Gerrard,0.23257065428877244,Tarred,Rural,15,5,2,No,10893243.0
Owode,6,3,392.9650712027615,No,Flat,Ceiling,Normal,3.5262646101136035,Tarred,Urban,11,5,8,No,12136264.65
Owode,3,4,353.35771365301434,Yes,Flat,Ceiling,Gerrard,2.2298070486405384,Tarred,Urban,8,3,4,Yes,11058282.92
Owode,6,4,350.56233550845934,No,Duplex,Ceiling,Gerrard,3.645250615117908,Untarred,Rural,16,5,4,No,11788039.19
Owode,3,1,506.1189668989765,No,Self-Contain,Ceiling,Gerrard,1.9764285443358602,Tarred,Urban,11,3,9,Yes,9921850.1
Owode,5,1,520.2797011861591,No,Bungalow,POP,Gerrard,2.7050005297931694,Tarred,Urban,19,4,2,No,12168564.07
Owode,2,1,349.64104983734467,No,Duplex,POP,Gerrard,4.217706227111987,Tarred,Urban,7,2,2,No,10699902.79
Owode,3,3,532.278305382689,Yes,Bungalow,POP,Normal,3.832183568535054,Untarred,Urban,16,2,1,No,11610460.78
Owode,3,3,406.5432015789706,Yes,Bungalow,POP,Normal,4.675960542932863,Untarred,Rural,5,3,2,No,10154864.54
Owode,4,4,647.6965096741567,Yes,Flat,Ceiling,Gerrard,1.255997466735801,Tarred,Urban,17,1,3,No,12891927.3
Owode,5,1,814.5935929450964,No,Self-Contain,POP,Gerrard,1.9934759286401527,Tarred,Urban,17,3,3,No,12340124.29
Owode,2,2,686.3207565330758,No,Duplex,Ceiling,Normal,4.653488295908942,Tarred,Urban,14,5,5,No,11194290.91
Owode,5,4,307.23751069344047,Yes,Duplex,POP,Gerrard,1.170930469235211,Tarred,Urban,5,5,1,No,13738240.52
Owode,4,3,486.71616148136667,No,Duplex,POP,Normal,0.2555465540252973,Tarred,Urban,14,3,8,No,12338331.48
Owode,2,4,830.9244742700753,Yes,Flat,POP,Gerrard,1.8368820469721745,Tarred,Rural,22,1,5,No,11444983.31
Owode,5,3,649.9170971298277,Yes,Bungalow,Ceiling,Gerrard,3.810343482836797,Tarred,Rural,22,5,5,Yes,11704584.09
Owode,4,3,613.8780677437346,Yes,Flat,POP,Normal,0.30162734592981655,Tarred,Rural,17,1,2,Yes,10878364.54
Owode,2,4,432.7659546397104,Yes,Flat,Ceiling,Normal,2.0375561982248183,Tarred,Rural,20,4,1,No,10429520.32
Owode,2,2,721.8190199844789,Yes,Bungalow,POP,Gerrard,1.0045835064348054,Tarred,Urban,18,3,9,Yes,11596033.87
Owode,2,2,748.2050997581756,No,Self-Contain,POP,Normal,3.4784879287719725,Tarred,Urban,18,5,8,No,10545105.56
Owode,2,3,576.192834034439,Yes,Bungalow,POP,Gerrard,2.9223828219842827,Tarred,Urban,11,5,4,No,11827834.4
Owode,5,2,611.5680494371628,No,Flat,Ceiling,Gerrard,1.545038753554741,Tarred,Rural,19,4,6,No,11655628.46
Owode,5,3,534.9999257272854,No,Bungalow,POP,Gerrard,2.591123457205512,Tarred,Urban,22,1,9,No,12836786.26
Owode,4,1,625.2825055837,Yes,Flat,POP,Gerrard,2.1724235345304264,Tarred,Urban,11,4,3,No,11963404.1
Owode,2,1,678.2405556215997,Yes,Bungalow,Ceiling,Gerrard,4.660547128091884,Untarred,Rural,22,3,2,No,9843034.02
Owode,4,4,483.25901560981936,Yes,Bungalow,POP,Normal,1.0025401018268882,Tarred,Urban,20,2,7,No,12453972.25
Owode,6,2,474.9466300559584,Yes,Bungalow,Ceiling,Normal,3.2286581353762793,Tarred,Urban,21,5,1,No,12748388.36
Owode,5,1,498.36048598200114,No,Flat,Ceiling,Gerrard,3.9108326797621373,Tarred,Rural,10,4,4,No,10504118.34
Owode,3,1,359.53733764960594,No,Self-Contain,POP,Normal,4.006439163788183,Untarred,Urban,17,3,7,Yes,9281477.09
Owode,5,1,708.0658190599663,Yes,Self-Contain,Ceiling,Gerrard,2.461197683381663,Tarred,Urban,13,3,5,No,12098754.08
Owode,4,4,329.1399918355776,Yes,Duplex,POP,Normal,2.388159200866079,Untarred,Urban,4,1,8,No,12027465.57
Owode,5,2,700.6663358674568,Yes,Duplex,Ceiling,Gerrard,1.8992942625536537,Untarred,Rural,20,4,6,No,12105404.46
Owode,4,2,898.7490806473727,Yes,Duplex,Ceiling,Gerrard,4.559641062449917,Tarred,Rural,12,1,5,Yes,11466997.75
Owode,6,4,864.187080556651,Yes,Flat,POP,Normal,2.229242130023543,Untarred,Urban,19,1,6,Yes,12623280.07
Owode,2,3,630.4459685346433,Yes,Flat,POP,Gerrard,0.38210390209249057,Tarred,Rural,17,4,4,No,10832331.23
Owode,3,2,881.1081341299189,Yes,Duplex,Ceiling,Normal,1.2903187845023691,Tarred,Urban,19,4,1,No,12256925.33
Owode,3,4,360.2204970570324,Yes,Duplex,Ceiling,Normal,4.364986206880102,Tarred,Urban,17,4,6,No,11951864.72
Owode,6,4,882.3600407144752,Yes,Bungalow,POP,Gerrard,3.2383973304652542,Tarred,Urban,22,4,2,No,14356860.82
Owode,2,3,836.066079225759,Yes,Bungalow,Ceiling,Normal,4.487533506607744,Untarred,Urban,21,5,8,No,11191344.15
Owode,3,2,499.82354121803655,Yes,Flat,Ceiling,Gerrard,4.852395866348042,Tarred,Urban,20,2,2,No,11536586.61
Owode,2,3,637.739895814074,No,Bungalow,POP,Gerrard,2.858433402697934,Tarred,Urban,7,3,6,Yes,11112851.6
Owode,4,4,747.4429890247137,Yes,Bungalow,POP,Normal,4.265228477844354,Tarred,Urban,16,1,2,No,12724292.1
Owode,3,3,386.4813983936371,No,Self-Contain,Ceiling,Gerrard,0.939278361796958,Tarred,Urban,17,1,9,Yes,10779512.09
Owode,5,3,470.43627724782914,No,Bungalow,POP,Gerrard,0.8952935708875718,Tarred,Urban,16,5,5,No,12714555.55
Owode,2,4,779.0975781623479,Yes,Flat,Ceiling,Normal,0.8346153095374385,Untarred,Urban,20,4,3,No,11043185.0
Owode,5,1,450.9078238058405,Yes,Duplex,POP,Gerrard,4.274012962713128,Tarred,Rural,13,5,2,No,12001515.01
Owode,3,4,748.3045023237903,Yes,Flat,Ceiling,Gerrard,0.5164586689159151,Tarred,Urban,12,5,9,No,12229097.86
Owode,6,4,340.31854245142426,Yes,Duplex,POP,Gerrard,3.945244788418294,Tarred,Urban,12,4,6,No,13940399.29
Owode,4,2,353.76823439719357,Yes,Duplex,Ceiling,Gerrard,3.6275416454832077,Untarred,Urban,9,2,4,No,11899840.85
Owode,5,1,498.3797729157252,Yes,Flat,POP,Gerrard,3.1399496340660003,Untarred,Rural,4,2,3,No,10767112.32
Owode,4,1,529.190081814182,Yes,Flat,POP,Gerrard,0.5506485286911706,Tarred,Rural,4,4,2,Yes,10896586.43
Owode,4,3,354.6070841295102,Yes,Bungalow,Ceiling,Normal,2.283541192716706,Untarred,Urban,5,2,6,Yes,10564903.33
Owode,4,4,691.6880200885458,No,Bungalow,POP,Gerrard,4.493038766584908,Tarred,Urban,8,2,1,No,12577998.33
Owode,4,4,826.6993007340734,Yes,Flat,POP,Gerrard,2.578667313804464,Tarred,Urban,23,4,2,Yes,12564086.0
Owode,2,2,501.32456531192133,Yes,Self-Contain,POP,Normal,0.3160176902408168,Tarred,Urban,18,3,9,No,10928501.75
Owode,4,4,606.7774477476207,No,Duplex,POP,Gerrard,1.9166746380267743,Tarred,Urban,19,4,7,No,13188993.19
Owode,5,2,647.4685619253632,Yes,Flat,POP,Gerrard,4.268331430891976,Untarred,Rural,12,4,1,No,11617707.06
Owode,2,4,453.7758973767646,Yes,Bungalow,Ceiling,Gerrard,2.402273380491371,Untarred,Urban,10,3,9,No,11233551.99
Owode,5,3,623.2916203498014,Yes,Flat,POP,Gerrard,4.433831292836953,Tarred,Urban,12,2,8,Yes,12168321.15
Owode,2,3,736.6257110443426,Yes,Bungalow,Ceiling,Gerrard,3.5853613953887,Tarred,Rural,9,1,9,No,10813841.66
Owode,2,4,478.7084090160131,Yes,Bungalow,Ceiling,Gerrard,3.6819781913262584,Tarred,Rural,17,5,5,Yes,10294522.14
Owode,5,3,736.4383763075709,Yes,Bungalow,POP,Gerrard,4.9138141893746425,Tarred,Urban,10,2,3,No,13238586.55
Owode,4,1,864.105637980634,No,Self-Contain,POP,Gerrard,1.1380284158640752,Tarred,Urban,17,2,1,Yes,11348202.86
Owode,5,2,460.7069523353483,No,Bungalow,Ceiling,Gerrard,4.908351479792622,Tarred,Urban,5,4,7,No,11646899.41
Owode,4,4,434.8500229064145,Yes,Bungalow,Ceiling,Gerrard,2.727882864920948,Tarred,Urban,15,4,7,Yes,11953800.34
Owode,6,1,456.8957422365716,Yes,Bungalow,Ceiling,Gerrard,3.811870836491648,Tarred,Urban,22,5,5,No,12634787.62
Owode,6,1,777.1722268783335,Yes,Flat,POP,Gerrard,3.067276644693695,Tarred,Urban,8,4,3,No,12905553.11
Owode,6,4,398.4886443354012,Yes,Flat,POP,Gerrard,1.7242191567456224,Tarred,Urban,17,1,4,No,13478184.68
Owode,2,1,526.1135897904653,Yes,Duplex,POP,Gerrard,1.4116697316897917,Tarred,Urban,9,3,7,No,11638796.38
Owode,5,3,523.4403996212137,No,Flat,Ceiling,Normal,0.7662991972977236,Untarred,Rural,14,3,5,No,10669591.73
Owode,3,3,872.7825080160335,Yes,Duplex,POP,Gerrard,4.638787884148936,Untarred,Urban,17,5,3,No,12193732.0
Owode,3,2,777.9940409946857,Yes,Flat,POP,Normal,0.38444309906748125,Tarred,Rural,20,3,5,Yes,10502618.68
Owode,3,2,862.69632419543,Yes,Flat,POP,Gerrard,4.009237746571153,Tarred,Urban,20,4,3,No,12302334.74
Owode,3,4,503.71735147841594,Yes,Flat,POP,Normal,0.3856877996345194,Untarred,Urban,19,2,2,No,11400044.13
Owode,3,1,482.46600440570217,Yes,Flat,POP,Normal,1.9977735317649972,Tarred,Urban,19,4,8,No,11049130.3
Owode,4,3,686.9031576121179,Yes,Duplex,POP,Gerrard,3.515206474105866,Untarred,Urban,15,1,9,Yes,11980202.2
Owode,2,3,608.6299479066122,Yes,Duplex,Ceiling,Gerrard,2.176553731931718,Tarred,Urban,8,5,7,Yes,11366744.41
Owode,5,4,476.3536373829028,Yes,Flat,POP,Gerrard,0.5911518910845274,Tarred,Urban,5,2,4,No,13064278.83
Owode,4,3,453.58845530579833,Yes,Bungalow,POP,Gerrard,4.852426225854468,Tarred,Urban,19,2,4,Yes,12102412.81
Owode,3,1,697.0050364305182,Yes,Bungalow,POP,Gerrard,0.4790421969287772,Untarred,Urban,14,4,9,Yes,11080439.28
Owode,3,2,536.8725055024283,Yes,Duplex,Ceiling,Gerrard,1.0330912643495307,Untarred,Urban,13,1,6,No,11496773.82
Owode,2,4,853.6088604039671,Yes,Duplex,Ceiling,Gerrard,3.5805644954205227,Tarred,Rural,15,5,8,No,11784171.1
Owode,2,1,780.8233499252756,Yes,Duplex,POP,Gerrard,4.211324418524922,Untarred,Rural,8,3,7,No,10208523.93
Owode,4,1,382.73929303820034,Yes,Bungalow,POP,Normal,3.2791537715085814,Untarred,Urban,14,4,6,No,11082851.39
Owode,5,1,858.7599764408027,Yes,Self-Contain,Ceiling,Gerrard,4.552989592731453,Tarred,Urban,5,4,1,No,12243765.29
Owode,2,2,724.0916670060864,Yes,Bungalow,POP,Gerrard,0.6110203074969707,Tarred,Urban,15,4,6,No,11935941.82
Owode,2,2,576.68506672842,Yes,Flat,Ceiling,Gerrard,3.8839800008446743,Untarred,Urban,8,2,4,No,10399929.77
Owode,6,2,730.5873518056455,No,Bungalow,Ceiling,Normal,0.3603344315716853,Tarred,Urban,9,2,1,No,12640373.06
Owode,3,2,480.13626692483183,Yes,Flat,POP,Gerrard,4.131989600461902,Untarred,Urban,17,1,7,No,11044068.16
Owode,6,4,761.6619969606577,Yes,Duplex,Ceiling,Normal,3.7254482522015495,Tarred,Urban,18,3,8,No,13912925.83
Owode,5,2,343.16781554366423,Yes,Flat,Ceiling,Gerrard,2.167443828201299,Tarred,Urban,21,1,1,Yes,11707652.68
Owode,6,4,641.7071216066527,No,Self-Contain,POP,Normal,2.308655707174385,Untarred,Urban,22,5,3,Yes,12392355.94
Owode,2,4,568.7654503062986,No,Duplex,POP,Gerrard,3.458615515474864,Tarred,Urban,5,2,8,No,11958111.99
Owode,3,2,865.1846592861541,Yes,Duplex,POP,Gerrard,2.4525549349771585,Tarred,Rural,10,1,5,Yes,11192938.94
Owode,4,4,672.8307648442974,Yes,Duplex,POP,Normal,0.5450012178013974,Tarred,Rural,6,2,8,No,12547453.7
Owode,2,1,338.93953033903483,Yes,Flat,Ceiling,Gerrard,1.8259580621767126,Tarred,Urban,14,5,9,Yes,9903921.71
Owode,6,3,650.2999635752535,Yes,Self-Contain,POP,Gerrard,1.5603089339388503,Tarred,Urban,15,4,5,No,13613226.8
Owode,5,2,641.4261899973998,Yes,Duplex,POP,Gerrard,3.1806324621305233,Untarred,Rural,21,5,6,No,11990578.34
Owode,5,2,696.67835209543,Yes,Duplex,POP,Gerrard,3.4060819301875638,Tarred,Urban,20,5,2,Yes,12952722.83
Owode,5,4,462.69021670633174,Yes,Duplex,POP,Gerrard,2.0906462477197616,Tarred,Urban,16,3,3,No,13959915.19
Owode,3,4,467.66545334153653,Yes,Duplex,POP,Gerrard,1.0984309516493456,Untarred,Urban,17,1,9,No,12336523.86
Oyun,6,1,519.5978449739615,No,Flat,POP,Normal,2.820125124894859,Tarred,Urban,7,4,5,No,11778336.35
Oyun,3,4,638.0302443996993,Yes,Bungalow,POP,Gerrard,3.1003496495942833,Untarred,Rural,17,2,3,No,11360134.13
Oyun,6,4,433.3746322977328,Yes,Flat,POP,Gerrard,1.2827837319732562,Untarred,Urban,14,2,7,No,13166905.65
Oyun,2,2,428.4314737364605,Yes,Bungalow,POP,Gerrard,0.31091289337990524,Tarred,Rural,11,4,5,No,10577744.71
Oyun,6,4,335.137626312287,Yes,Duplex,Ceiling,Gerrard,0.8271143921439119,Tarred,Rural,20,2,5,Yes,12638808.08
Oyun,4,3,759.6730508070782,Yes,Duplex,POP,Gerrard,4.633708836904978,Tarred,Urban,11,2,2,No,13419906.34
Oyun,4,4,539.1262286192296,Yes,Flat,Ceiling,Gerrard,4.7676970999989825,Untarred,Urban,8,1,1,No,12078789.58
Oyun,5,4,376.3915573531748,No,Self-Contain,POP,Gerrard,1.93215968950466,Tarred,Urban,6,3,6,No,12369102.71
Oyun,2,1,383.43547547635774,Yes,Flat,POP,Gerrard,0.8490936845847865,Tarred,Urban,6,5,4,No,10558388.08
Oyun,3,2,311.1289174346445,Yes,Bungalow,POP,Gerrard,2.293999576207119,Untarred,Urban,15,2,6,No,10985502.21
Oyun,3,3,461.5260347253732,Yes,Duplex,Ceiling,Gerrard,4.2070528061816,Tarred,Rural,8,1,7,No,11266832.23
Oyun,2,1,549.5499197596296,Yes,Self-Contain,POP,Normal,2.745188126557965,Untarred,Urban,17,3,4,No,10030291.35
Oyun,6,3,656.7290295669943,Yes,Duplex,POP,Gerrard,1.7838527069345294,Untarred,Urban,20,1,1,No,13899804.89
Oyun,5,2,771.4802791127847,Yes,Flat,POP,Gerrard,2.524222715646995,Untarred,Rural,6,5,2,Yes,11116150.23
Oyun,2,1,558.456695017041,Yes,Flat,POP,Gerrard,2.892591197586302,Tarred,Urban,12,4,1,No,11112441.26
Oyun,4,2,797.9745054937093,Yes,Duplex,POP,Gerrard,2.154278645868375,Untarred,Rural,16,4,1,No,11794864.13
